E.Sample_D ,E.Aprox_D,E.Fuzzy_D,F.Corre_D,E.Shannon_D,F.DFA_D,y
1.99552721,1.297786438,1.846817769,0.174266423,1.079500445,0.999321677,1
1.053989647,1.727188492,1.376897897,0.085556038,0.07586868,0.891077979,0
1.381419673,1.939448899,1.156678701,0.884013484,7.678077666,0.712380059,0
1.94612651,1.29287416,1.630895982,0.746009584,1.683688509,0.409617598,1
1.870737721,1.816393337,1.437608553,0.814760445,11.58544906,0.402046662,1
1.985826911,1.481666732,1.260428011,0.15209724,11.56933732,0.237159275,1
1.683004334,1.691394797,1.479852612,0.414542128,3.132363751,0.094380202,1
1.074304893,1.875688316,1.066118765,0.924169349,0.960608317,0.278214779,0
1.950810845,1.262289062,1.902678469,0.415332194,0.521654339,0.884454044,1
1.806688202,1.07648428,1.365868197,0.582418426,11.38393066,0.432462608,1
1.397978046,1.910690353,1.169424068,0.348991578,2.851904719,0.670533019,0
1.268535845,1.359619417,1.773313847,0.414495021,3.83273661,0.535142889,0
1.742458541,1.43766412,1.271488345,0.570771301,3.461500553,0.406932004,1
1.862342051,1.445903019,1.886765844,0.619529753,7.348488068,0.856232708,1
1.414948778,1.816501291,1.894041414,0.691930804,5.601910145,0.403713491,0
1.454432602,1.707803974,1.086469109,0.520958081,11.5117448,0.269600462,0
1.510163228,1.889987337,1.176054009,0.343173208,1.782416286,0.415122045,0
1.645796719,1.949434355,1.753683533,0.724418358,10.63551393,0.750218576,1
1.41446416,1.425183502,1.269710045,0.64214562,7.539880704,0.936092239,0
1.082746908,1.390653698,1.142266893,0.968919711,2.342398184,0.674825766,0
1.254938928,1.567373672,1.659411455,0.626367337,8.652524312,0.471770231,0
1.829805475,1.815554242,1.699600925,0.17443654,6.591314716,0.540242959,1
1.20804441,1.59136266,1.024199715,0.281074935,5.09409665,0.762264475,0
1.844313969,1.27162397,1.525358817,0.87864722,2.994679196,0.23408464,1
1.4134861,1.595995923,1.019022185,0.353837047,2.994842342,0.854506676,0
1.266819783,1.295204436,1.267176016,0.438043357,6.20087865,0.10314888,0
1.226858333,1.263340444,1.617415571,0.200686202,5.269330127,0.59228494,0
1.598612669,1.912075862,1.59213556,0.434815202,0.612493371,0.948858652,0
1.079584147,1.135932595,1.349108881,0.167801197,6.18117622,0.047908104,0
1.549913342,1.469126737,1.0101516,0.378887083,11.53393052,0.098935261,0
1.672656736,1.970386423,1.636695881,0.601301365,1.619786737,0.569086672,1
1.630205951,1.118667025,1.788919946,0.161039251,0.961720591,0.939998749,1
1.510338388,1.046422614,1.75976637,0.148293644,9.309930975,0.899474512,0
1.441357913,1.619025187,1.407985467,0.873882383,2.226920587,0.954820891,0
1.635133749,1.977665568,1.802326417,0.755590684,5.985759373,0.194353916,1
1.468848549,1.87731093,1.23418672,0.2790916,4.008068004,0.814283024,0
1.130018492,1.446017015,1.324556083,0.881627909,9.434706308,0.688005352,0
1.480014867,1.855057346,1.357684059,0.458053758,8.404203194,0.107415564,0
1.975743072,1.448140006,1.65840297,0.953372346,8.005706113,0.331297003,1
1.961733543,1.574889898,1.017789945,0.081009037,2.817063736,0.418790052,1
1.319203706,1.664509783,1.548069348,0.177962212,7.421579495,0.794285827,0
1.132090684,1.976824113,1.677261884,0.257143432,0.579342699,0.623598261,0
1.606138361,1.994914945,1.565653072,0.217026643,7.97035862,0.115611675,1
1.390057088,1.023926243,1.838000093,0.168784044,0.90970173,0.860425287,0
1.822379923,1.337827667,1.633686202,0.400991892,3.497467241,0.258258239,1
1.444220241,1.36806809,1.223618244,0.720454482,0.909200185,0.72415242,0
1.466505303,1.563873741,1.192260654,0.518213184,0.643279184,0.306460201,0
1.227242069,1.125924659,1.038316534,0.207437199,3.564288314,0.913204406,0
1.921851885,1.471724469,1.191124947,0.048009087,1.792030164,0.690900139,1
1.7567833,1.305228348,1.136844397,0.340238269,1.699653511,0.943124843,1
1.803824912,1.509812259,1.89245318,0.885627323,6.192606257,0.612179664,1
1.284980357,1.457073093,1.332285323,0.263850525,11.00968227,0.525575672,0
1.509530879,1.218765663,1.775335011,0.487617229,8.864115249,0.803059189,0
1.510890846,1.864489993,1.912065909,0.905085368,6.005842891,0.901958001,0
1.614820187,1.862905394,1.082176575,0.218796753,9.590925114,0.640221369,1
1.938777666,1.319334047,1.319609594,0.352470383,10.90999267,0.587215743,1
1.356857882,1.412003539,1.872581641,0.637032395,7.606850635,0.520533357,0
1.993522516,1.640450547,1.987705849,0.515743082,0.539446897,0.905512531,1
1.427487926,1.788267862,1.220049729,0.479607409,5.789628896,0.912672219,0
1.644337707,1.181549243,1.334733203,0.481802876,7.3937055,0.368245457,1
1.817936617,1.480667818,1.745071683,0.811347195,9.789786911,0.662005538,1
1.378019489,1.201770802,1.992344162,0.209158505,9.902917525,0.387364319,0
1.825522816,1.203073881,1.444962956,0.268686919,9.486360986,0.607326235,1
1.216130235,1.708961957,1.045965848,0.313923853,9.5702204,0.161639021,0
1.932043239,1.543890338,1.820951325,0.715935379,10.29949978,0.109792081,1
1.662047711,1.292052435,1.179762588,0.419381757,6.401185264,0.301924493,1
1.463848888,1.948163483,1.276593403,0.968253321,1.041950889,0.647384031,0
1.926606831,1.381027403,1.404015076,0.606019343,10.67469592,0.329852702,1
1.778736439,1.462569268,1.384753823,0.088098825,5.445210676,0.951121249,1
1.603325252,1.496582389,1.885191256,0.071385829,10.62804027,0.310630943,1
1.924002254,1.452519936,1.722908303,0.527851503,6.831577349,0.389771869,1
1.403196387,1.409292198,1.77069034,0.328356475,11.67278727,0.413744145,0
1.083595711,1.23354464,1.577323653,0.131683455,3.0617104,0.79662575,0
1.127336878,1.291119875,1.386410707,0.168518854,9.249395339,0.769233807,0
1.078063353,1.354933016,1.808894348,0.552136212,9.729203516,0.542792643,0
1.149911396,1.622558347,1.690376527,0.162707564,10.68563576,0.012401919,0
1.872236321,1.230560076,1.443319934,0.581056768,1.769864464,0.147496724,1
1.076032093,1.290771874,1.690887863,0.314476948,9.536641471,0.476040395,0
1.893723135,1.161459678,1.548275106,0.671019469,6.687270052,0.22447246,1
1.556364744,1.25459463,1.773702885,0.754518727,6.387731736,0.162681917,0
1.978893579,1.789984881,1.705401684,0.701688775,4.224269442,0.212047237,1
1.767296676,1.244553721,1.2099248,0.840671822,0.403143287,0.219460406,1
1.267492801,1.77222602,1.000948505,0.644284867,2.93243136,0.505009358,0
1.860962587,1.846871976,1.575570425,0.327912556,11.78626429,0.209679117,1
1.954598725,1.841137468,1.114396497,0.535940367,7.801861542,0.743159538,1
1.704450795,1.128400318,1.747149894,0.237292517,6.671459958,0.717140749,1
1.135045931,1.60692141,1.208795248,0.606588862,7.755503996,0.365333655,0
1.802853405,1.101009918,1.82487936,0.335100734,7.598653412,0.640117432,1
1.537321595,1.09940903,1.275500914,0.32912153,10.51767162,0.219800822,0
1.046876611,1.121309565,1.835063425,0.663278515,3.526060885,0.216392812,0
1.758701255,1.276507521,1.081960307,0.007215586,1.308769493,0.340403389,1
1.61625751,1.921804424,1.642962098,0.31394398,10.63194585,0.969490248,1
1.726222888,1.851730841,1.688024773,0.106171952,8.133261448,0.786701482,1
1.631128644,1.370180279,1.694112615,0.943947277,1.216455414,0.542553055,1
1.81385164,1.567100182,1.947161938,0.666715607,1.287619875,0.795482786,1
1.099467132,1.453006494,1.288774123,0.959406439,5.775313154,0.936600437,0
1.151113541,1.146117992,1.459070366,0.401236303,9.826723796,0.901299546,0
1.946272906,1.413342413,1.320747038,0.951794753,3.416397456,0.185832271,1
1.058006282,1.094152527,1.408998056,0.65733626,7.679977776,0.353374584,0
1.398305905,1.843968505,1.537615359,0.18740629,9.939925797,0.360913313,0
1.379083395,1.203001594,1.216158905,0.862838358,2.693318896,0.159929959,0
1.129131164,1.263484432,1.863033246,0.177649753,0.92326207,0.164051741,0
1.95326522,1.766317974,1.176966459,0.238717311,11.5788705,0.46449797,1
1.139761714,1.27964958,1.00738714,0.261823618,8.412928579,0.40804614,0
1.806522237,1.311352789,1.926761124,0.228105842,6.507415655,0.620724597,1
1.938640407,1.22032166,1.455570061,0.550651898,9.347242184,0.60189216,1
1.224917466,1.184027295,1.029770328,0.454852768,1.37861213,0.702140415,0
1.866052201,1.531659376,1.349618549,0.615020862,6.317323517,0.895652097,1
1.580657287,1.986532162,1.85692193,0.42637155,8.603883286,0.268028476,0
1.383904122,1.004865585,1.924336319,0.940062305,3.727918301,0.758300377,0
1.002336719,1.035368303,1.850045798,0.103417669,6.048771897,0.59249032,0
1.226045688,1.544687605,1.858294938,0.109120527,1.831489574,0.723963517,0
1.708508531,1.061778916,1.275930429,0.953949051,8.937269842,0.511701072,1
1.475592803,1.842628749,1.501919689,0.335363045,8.919445568,0.385992172,0
1.208447342,1.281652328,1.559532787,0.503136875,4.361136507,0.238509781,0
1.254178463,1.073370721,1.928918916,0.138483862,9.290700239,0.748437247,0
1.757290425,1.461596381,1.832202962,0.902549106,9.893426587,0.562420969,1
1.26118962,1.408367124,1.40918334,0.838810902,3.849196339,0.740667139,0
1.617207294,1.654224366,1.302408866,0.870558441,2.821609027,0.281124074,1
1.585050582,1.111030199,1.537646376,0.188919005,11.25706259,0.27305239,0
1.223408365,1.499479103,1.561903599,0.070052683,3.984578924,0.585183503,0
1.420519731,1.956098559,1.727630081,0.24545232,2.338527763,0.152207055,0
1.972762961,1.168981838,1.717822325,0.251066062,1.416768161,0.808399963,1
1.159876594,1.311754908,1.225320323,0.330821695,11.02791895,0.342703047,0
1.578360764,1.815185531,1.142104362,0.96041481,6.932575524,0.138072257,0
1.565597432,1.914944942,1.38613373,0.510357695,8.542506959,0.509885535,0
1.255234014,1.611070817,1.382241939,0.823108725,2.00561957,0.792641417,0
1.227223366,1.404502775,1.21959067,0.734006055,2.74219831,0.44557417,0
1.143738632,1.398436799,1.331794251,0.392629817,5.186864609,0.027460145,0
1.35848849,1.823238167,1.854427939,0.565188152,2.011721133,0.442111696,0
1.345653267,1.450761029,1.324770453,0.664274223,4.542499498,0.368510026,0
1.685560103,1.660982717,1.107595722,0.317500091,0.124620415,0.506437809,1
1.321039364,1.685804035,1.625581425,0.753459879,10.99323357,0.937718343,0
1.640564164,1.740737393,1.047817078,0.228589703,4.624877363,0.461804646,1
1.276848749,1.345574697,1.402325423,0.924926021,3.019021283,0.152811714,0
1.960801374,1.065230609,1.804506621,0.705570086,11.88963309,0.524675173,1
1.586897318,1.709304889,1.440909006,0.917144411,3.864724606,0.326008542,0
1.440099764,1.827974845,1.524290786,0.212789761,0.93237378,0.041558164,0
1.806440758,1.183243858,1.933588954,0.808827883,4.382275697,0.985068518,1
1.455532585,1.057469114,1.022117913,0.409519771,1.293455765,0.142401216,0
1.942806527,1.653236188,1.428974904,0.064689971,6.769029798,0.833461231,1
1.455575656,1.780320944,1.121377561,0.21251214,10.90824614,0.924387034,0
1.403075323,1.001105817,1.407590782,0.931203519,6.587485569,0.040110739,0
1.307037388,1.852502771,1.159001592,0.997638202,5.891699133,0.456926236,0
1.355094447,1.081138353,1.719585537,0.284387788,3.355550844,0.100880806,0
1.065508172,1.272191931,1.710246531,0.056347971,2.677571878,0.565830845,0
1.16354173,1.860702417,1.335341276,0.245210985,0.832932794,0.676413681,0
1.760646983,1.203906387,1.994737831,0.316918188,3.847445218,0.829429837,1
1.12053778,1.684779846,1.497223891,0.016390259,1.110559861,0.912541362,0
1.326882222,1.741687529,1.116058364,0.573101064,4.57264226,0.721778175,0
1.617914471,1.151110657,1.213620538,0.724976822,1.134302341,0.822701632,1
1.216435022,1.661699117,1.931452183,0.811130023,6.483900073,0.235675323,0
1.260354965,1.031585571,1.209627557,0.890540514,3.172601976,0.630356246,0
1.067548919,1.167620634,1.357454701,0.678520213,6.856102723,0.993481659,0
1.719090875,1.02930546,1.210334897,0.300388992,8.250938071,0.731841769,1
1.294661892,1.343373163,1.510508286,0.438602786,11.56617623,0.613009259,0
1.04212099,1.126731515,1.847774587,0.243724778,4.270610816,0.868741686,0
1.428950661,1.371122169,1.706997047,0.971936893,10.48793719,0.060849864,0
1.535439157,1.874358464,1.558347064,0.632473128,2.006698667,0.295706925,0
1.887049907,1.198384133,1.463446303,0.730807406,11.05762933,0.310760034,1
1.088786018,1.898230355,1.834183531,0.910157472,5.449740481,0.963134023,0
1.060416581,1.961585879,1.588670156,0.365310292,4.9609704,0.943680517,0
1.224327513,1.463452577,1.718502585,0.90431981,8.739813714,0.743796288,0
1.363653193,1.394776677,1.319374265,0.507136272,4.069190903,0.611033319,0
1.083122309,1.562210203,1.920316996,0.180163092,8.985042631,0.362207479,0
1.416457841,1.290452827,1.282785308,0.855580771,4.680001728,0.278522601,0
1.341685577,1.363585775,1.17237825,0.516296897,8.810027374,0.133308048,0
1.403423757,1.257824759,1.060539535,0.387079763,5.197900047,0.176784791,0
1.356431453,1.350098892,1.805094085,0.278956185,11.10646899,0.02601533,0
1.683776776,1.318513915,1.817625639,0.686116111,1.419146921,0.683224651,1
1.578352823,1.608070101,1.533271797,0.1730721,7.034688694,0.492611125,0
1.977007158,1.616029711,1.716675041,0.858654388,9.202767139,0.422389703,1
1.803205837,1.86036344,1.758140416,0.518790809,0.910753827,0.353438625,1
1.665767782,1.610603774,1.644258153,0.180419942,4.448713723,0.189171234,1
1.058935143,1.044605538,1.792583115,0.040362673,3.149127201,0.962511407,0
1.630390924,1.421975211,1.638105045,0.052360455,1.138125697,0.358192895,1
1.298479689,1.399258054,1.477073306,0.356134458,9.818760092,0.849391427,0
1.512038672,1.618439283,1.961223821,0.992043146,3.29745318,0.190396211,0
1.275218228,1.691138822,1.245964217,0.981807558,8.214876791,0.824734402,0
1.923996257,1.96803998,1.752865082,0.81419161,3.968268301,0.139742531,1
1.392231927,1.008974705,1.70145639,0.479310572,5.617777717,0.157024413,0
1.817102662,1.448303806,1.073363348,0.472461283,1.555373771,0.712375349,1
1.587635932,1.499392983,1.16589139,0.290869792,4.666885355,0.282833729,0
1.508742804,1.50861833,1.491726789,0.367799175,4.066126889,0.486248406,0
1.551716737,1.357856959,1.112406602,0.162327042,2.032641279,0.174147263,0
1.117098436,1.811376456,1.041290233,0.933138054,1.257045738,0.158269506,0
1.624730663,1.127755261,1.951667784,0.829602425,1.16907339,0.998491622,1
1.899038422,1.226694675,1.196104834,0.593047957,6.695125163,0.562625699,1
1.980919473,1.214855642,1.072029681,0.924185564,8.543202489,0.491270315,1
1.934076717,1.192894024,1.973154652,0.985904808,7.594735702,0.159808004,1
1.668336209,1.985559167,1.072786154,0.459350594,8.117390257,0.387931907,1
1.539861182,1.020074962,1.904622837,0.361445975,1.167010426,0.505856005,0
1.235894475,1.015037213,1.583331283,0.398986344,5.236378969,0.36764648,0
1.967332074,1.934890955,1.019707098,0.283350744,9.856243423,0.29341987,1
1.757071026,1.286965134,1.029316717,0.755880747,1.796268402,0.202168164,1
1.443278733,1.033372597,1.713114812,0.24724852,7.340466636,0.827257736,0
1.996922593,1.501070023,1.822081283,0.298935789,1.4001621,0.842324336,1
1.582858574,1.300136305,1.999839248,0.97932063,6.356164548,0.874293839,0
1.433140974,1.185206606,1.845482814,0.361903841,8.620706316,0.140709476,0
1.609165225,1.836234536,1.816085497,0.988127688,11.49768605,0.375699741,1
1.7751593,1.235096944,1.227490628,0.860607394,1.408020894,0.975124021,1
1.77826438,1.651550913,1.192519921,0.803273261,9.367107749,0.999854017,1
1.111494989,1.946624409,1.324109361,0.129051738,2.493690572,0.636725457,0
1.272260445,1.924251051,1.808974603,0.961654744,9.557428915,0.589383562,0
1.979863619,1.563856325,1.52460243,0.337222276,6.857519551,0.295981099,1
1.952210481,1.039102324,1.369087909,0.03185141,9.996030062,0.859917844,1
1.088189174,1.415481657,1.993590985,0.622567919,11.74000677,0.584732696,0
1.274651645,1.771219778,1.071494667,0.811228135,5.754405886,0.090665228,0
1.863893907,1.457337442,1.201220809,0.66184901,5.727326292,0.385253454,1
1.262886079,1.61487353,1.31394327,0.335337275,10.95523269,0.906737323,0
1.345164063,1.170294731,1.482287787,0.838522614,1.880427748,0.758445376,0
1.958885106,1.238144701,1.229860483,0.363163485,8.504321976,0.869920528,1
1.955101324,1.196656236,1.40674798,0.770804153,6.776285913,0.517302578,1
1.729017451,1.984307902,1.297881331,0.006064264,11.55698852,0.864526624,1
1.46151957,1.698822436,1.200575696,0.353634818,6.697774128,0.754832774,0
1.131055479,1.984154274,1.929724669,0.333344868,10.57514092,0.18757789,0
1.064839739,1.38137365,1.170979342,0.148948218,2.369130243,0.786672761,0
1.821794388,1.674439406,1.862020982,0.578335299,7.768659067,0.546554026,1
1.358275168,1.248514095,1.571445672,0.192302486,1.167773218,0.196856714,0
1.903339825,1.60701769,1.380626417,0.857996225,5.638115458,0.83890039,1
1.914584204,1.370378221,1.657330563,0.158601827,0.664227561,0.864433251,1
1.59407589,1.155542535,1.237030687,0.932638959,5.388663032,0.803443465,0
1.170471535,1.199727962,1.369736701,0.552950535,1.387531466,0.307097641,0
1.913663318,1.345044362,1.588516997,0.305966537,8.959235293,0.856120944,1
1.589038672,1.642250597,1.509972563,0.22124454,4.435516384,0.942511489,0
1.717346797,1.809013356,1.304400222,0.250744423,5.1308099,0.777120253,1
1.528103814,1.381122216,1.110029867,0.081482743,5.358079369,0.673105254,0
1.060200275,1.088211757,1.473313854,0.163848707,9.850047485,0.718831383,0
1.658353507,1.669137551,1.528581877,0.144127999,2.66821821,0.696260875,1
1.975464844,1.216879835,1.968565152,0.476573405,4.853773812,0.371840038,1
1.477857228,1.28472682,1.356606074,0.195772861,7.30783501,0.77930354,0
1.889204415,1.590334244,1.833197133,0.18529777,11.88914721,0.504360475,1
1.37230576,1.474337577,1.594205193,0.563979285,5.137897884,0.670057754,0
1.436379388,1.814114659,1.016776998,0.436990782,3.839107345,0.876905786,0
1.536931126,1.737942602,1.795730532,0.45599556,6.075277663,0.989243586,0
1.927612098,1.283287616,1.847675896,0.460069807,2.87990469,0.857894783,1
1.866798176,1.850562885,1.625691702,0.508557734,6.803489619,0.681216142,1
1.181229494,1.593982894,1.718210679,0.762658343,2.729304312,0.927727798,0
1.202505338,1.340037777,1.711469415,0.833702906,7.463985265,0.465999514,0
1.051532305,1.277405764,1.940200744,0.716258965,3.160672236,0.323803173,0
1.415624424,1.723327794,1.757206213,0.555405036,10.20849187,0.80975636,0
1.625162865,1.49463429,1.988351447,0.436783889,11.53383281,0.893129743,1
1.180143262,1.463208661,1.441049862,0.806643402,10.16821776,0.40557341,0
1.824682155,1.401816889,1.745428529,0.877085395,10.74816947,0.303447198,1
1.467385938,1.854776302,1.769079458,0.336119741,1.46778196,0.097484844,0
1.372568169,1.020359452,1.134559108,0.928973399,11.1848485,0.953553596,0
1.251265921,1.381747492,1.505068602,0.753457478,6.405373899,0.778827407,0
1.244786668,1.230113183,1.898544079,0.928512806,11.04723893,0.345951894,0
1.963693144,1.873770482,1.269344208,0.139878125,4.312179497,0.134817884,1
1.102296218,1.491266728,1.777334863,0.159014026,4.90773231,0.066957055,0
1.932045899,1.719400077,1.896205642,0.517338848,3.564486015,0.72116197,1
1.240150202,1.169445848,1.1403079,0.846885729,5.277464897,0.159596231,0
1.812950811,1.146514898,1.916117615,0.890106504,6.993916273,0.888520677,1
1.786352861,1.921529371,1.999088744,0.24187952,9.40963723,0.354277792,1
1.395196031,1.075268377,1.053951204,0.722370063,11.69872251,0.447556765,0
1.600645479,1.35605006,1.545379863,0.741926458,0.121591199,0.504862825,1
1.768165744,1.016060977,1.10289446,0.713234875,0.056762578,0.52366094,1
1.006728711,1.99715997,1.744586052,0.527806409,3.334794966,0.910309731,0
1.752581395,1.754784441,1.894351376,0.365844853,8.982564039,0.50724162,1
1.624715909,1.246663887,1.491540752,0.391093946,10.53285986,0.247928269,1
1.480351741,1.106646896,1.779892199,0.372765653,8.091137216,0.761723901,0
1.674060774,1.823085757,1.410589814,0.310990104,8.067250136,0.555219801,1
1.662289436,1.814709971,1.558633609,0.512617856,9.707905765,0.494767122,1
1.452434523,1.983183021,1.710160366,0.116525464,4.750159553,0.971598895,0
1.646445748,1.040237222,1.666585242,0.555411769,7.011277663,0.866484306,1
1.358917801,1.292782763,1.498579595,0.118183484,4.444844089,0.232019995,0
1.37468841,1.616861119,1.832246002,0.099674916,5.913429589,0.809320977,0
1.879419623,1.485164195,1.78418475,0.311041971,5.38049439,0.624926003,1
1.750255122,1.003493427,1.799918682,0.742956672,0.009177986,0.778550703,1
1.871839873,1.370101295,1.370684618,0.089831066,7.042428262,0.388079078,1
1.648317423,1.976327278,1.012930797,0.805657949,10.40900213,0.071364196,1
1.694107949,1.779802343,1.653966388,0.995094995,9.470653596,0.337449183,1
1.496535998,1.418913819,1.706534686,0.522158042,3.376831997,0.87012449,0
1.390740292,1.772507577,1.683563326,0.244445141,10.4113861,0.246581279,0
1.264469471,1.093366756,1.548471867,0.338830364,10.65953858,0.044161746,0
1.161904394,1.17360594,1.233596935,0.322866899,7.504512982,0.639056879,0
1.018499907,1.258141145,1.648780155,0.513196307,3.807321687,0.432939513,0
1.278470534,1.791154575,1.819293584,0.80626952,11.68660084,0.386117006,0
1.14728918,1.594123458,1.609059464,0.405035646,6.808037725,0.234973793,0
1.937295816,1.972286396,1.290253432,0.414778255,10.26990804,0.55049639,1
1.857427143,1.134654144,1.881390067,0.408500081,11.295309,0.418077393,1
1.32322218,1.238956927,1.451513299,0.195647904,0.658151836,0.83140898,0
1.278306698,1.848098275,1.208549073,0.591470429,3.511896753,0.247594245,0
1.303028913,1.847981616,1.625030634,0.781644827,2.998045422,0.565882715,0
1.119228842,1.434760779,1.250187007,0.960811996,6.997508565,0.358142563,0
1.458026183,1.120397698,1.263455522,0.39263607,7.119499992,0.120752827,0
1.256289555,1.479396831,1.895847238,0.799566291,7.976177955,0.852260337,0
1.681424492,1.67362833,1.882030474,0.690480887,3.444701919,0.314803228,1
1.899064032,1.784743645,1.773626966,0.475209006,1.112153026,0.426263072,1
1.414148798,1.553560748,1.205696984,0.701218004,2.606874413,0.5955262,0
1.667205468,1.563817048,1.411436483,0.718474959,8.110521299,0.131537953,1
1.60886369,1.099841399,1.006757304,0.11211686,5.488160387,0.445730537,1
1.34779596,1.846197546,1.432984825,0.475094202,9.992657587,0.471409594,0
1.473113334,1.953564991,1.711236356,0.630679232,3.521390606,0.863053932,0
1.677363277,1.113766464,1.6281605,0.890001133,0.007258398,0.277405322,1
1.321785822,1.134047401,1.760911627,0.624524255,10.23149492,0.739064339,0
1.977763068,1.978875732,1.032718441,0.842675986,7.751683985,0.511441205,1
1.977352983,1.237333569,1.521662017,0.75119015,2.805658565,0.097624215,1
1.13030532,1.51756054,1.718601643,0.884749081,5.836904659,0.545050376,0
1.127606173,1.29155735,1.702530181,0.927078531,6.248559805,0.707651129,0
1.744656423,1.126552003,1.194300825,0.425025112,9.592317681,0.004446308,1
1.663832354,1.403322693,1.348471222,0.71131096,1.063829639,0.117641668,1
1.055729156,1.635032193,1.312466414,0.149112564,10.66619065,0.267289158,0
1.984537863,1.377961751,1.019025429,0.836768938,7.095002244,0.881887413,1
1.084595516,1.142965585,1.567369923,0.807915215,9.977768299,0.210262649,0
1.076805969,1.910023256,1.553284903,0.551957607,0.968953173,0.73877673,0
1.298614942,1.364493452,1.77639831,0.856396694,11.02794272,0.333038538,0
1.62953464,1.35838105,1.679906722,0.251567629,2.552256026,0.249607834,1
1.865080444,1.289985746,1.298695237,0.17214884,10.60241103,0.912868946,1
1.440426511,1.433202453,1.751080667,0.248520875,4.235937298,0.180103431,0
1.586106351,1.252280987,1.221403776,0.134987167,8.538001983,0.864835867,0
1.708204296,1.985967403,1.926980513,0.856398389,7.283645814,0.183317395,1
1.566951076,1.78137762,1.068290011,0.430709732,8.651352777,0.189895022,0
1.99798919,1.574153178,1.528541473,0.676454677,7.248446878,0.770219261,1
1.900580335,1.890876183,1.586509099,0.22404445,7.13528053,0.163965085,1
1.614803021,1.937788554,1.57066813,0.374912805,5.256280107,0.783768058,1
1.775182799,1.82861623,1.568923791,0.494070791,4.811104952,0.233608464,1
1.937793761,1.254007748,1.891838408,0.687648222,1.373533715,0.42617162,1
1.04959533,1.64679953,1.839851924,0.808363887,0.437639298,0.37745562,0
1.040659355,1.899986151,1.860887675,0.244984973,7.361572799,0.362353427,0
1.93092428,1.40207338,1.183224723,0.547953014,1.751058576,0.206886097,1
1.511002633,1.022719395,1.594525957,0.968952352,8.425192042,0.070625583,0
1.431293581,1.047525241,1.382689001,0.011432028,3.778369604,0.586791748,0
1.561967145,1.162558104,1.257655437,0.96457568,6.316029814,0.346393372,0
1.659859991,1.144236669,1.933011159,0.217700921,4.89000169,0.45269374,1
1.729347221,1.516489885,1.718541197,0.02818123,0.589993744,0.226425305,1
1.808247933,1.551893137,1.874806133,0.740650816,9.521627679,0.520206245,1
1.642690355,1.928317871,1.321626003,0.129449876,7.62031892,0.683560512,1
1.624307176,1.088468781,1.879981075,0.698067132,5.448313065,0.033578225,1
1.515797327,1.948369527,1.211033938,0.045069566,3.635629974,0.269728113,0
1.838093789,1.873780434,1.96410257,0.218152639,6.491256295,0.283190117,1
1.149623111,1.620944941,1.589032629,0.095195962,5.885858312,0.393075729,0
1.825861995,1.104068812,1.452237221,0.96416543,11.11470708,0.442232121,1
1.858833142,1.758420639,1.35558625,0.543444887,1.504331644,0.790171004,1
1.386699072,1.636456281,1.350277872,0.134453659,6.661210442,0.947046187,0
1.110836749,1.851351799,1.880485134,0.359357065,4.282516858,0.800411675,0
1.216568694,1.449817788,1.301212588,0.32179483,10.33640399,0.143327329,0
1.539328572,1.084662647,1.906384325,0.110708278,0.849930754,0.630963044,0
1.560411649,1.319109597,1.937597768,0.449091656,0.246562216,0.120012854,0
1.74839417,1.289221533,1.746596209,0.86460989,7.370185053,0.518316609,1
1.372896793,1.595496768,1.142472153,0.786049982,6.533632262,0.481982252,0
1.819632658,1.665683911,1.145633667,0.562545337,0.419603993,0.758875873,1
1.786215546,1.494776672,1.898476306,0.754468069,7.856690825,0.602570064,1
1.174396747,1.419072879,1.910455455,0.916464486,10.98679351,0.228155838,0
1.174633731,1.965909576,1.402628224,0.674330108,6.712254097,0.641833507,0
1.33521944,1.050470596,1.735802324,0.271024692,0.066332478,0.922170907,0
1.794366045,1.121521081,1.834675496,0.824235216,3.875008165,0.955251583,1
1.386805255,1.940400212,1.772142723,0.262010162,8.745674917,0.619403951,0
1.889655777,1.541073404,1.877272838,0.711960722,2.668110077,0.668375655,1
1.782823602,1.248354491,1.751532203,0.271113475,7.603819075,0.823230469,1
1.335636243,1.203389614,1.851044679,0.813562199,11.19866357,0.761794578,0
1.58027665,1.93513434,1.197233084,0.732945411,1.181645952,0.469397881,0
1.772903143,1.489742543,1.74102794,0.909433548,11.64723507,0.63664265,1
1.674629116,1.132255996,1.285259074,0.754370407,9.379632569,0.725348322,1
1.518424774,1.677298477,1.67870221,0.219427443,9.415145178,0.169926144,0
1.926742598,1.324592109,1.24196626,0.131051188,8.455947692,0.426795843,1
1.532829373,1.323191119,1.216840747,0.980912278,2.880871398,0.944122652,0
1.889976139,1.32388495,1.43550392,0.690628866,3.280429605,0.220177922,1
1.219066422,1.432543325,1.62852079,0.056243106,8.142364972,0.961022942,0
1.127082889,1.693984316,1.312197778,0.611210474,4.002826551,0.059681976,0
1.297396819,1.595227465,1.254309015,0.915362923,9.139463518,0.194126077,0
1.460621118,1.261484085,1.323814176,0.424231297,4.861530024,0.126006256,0
1.030312021,1.952052263,1.729765921,0.66175129,9.275142792,0.372834791,0
1.104076622,1.425169088,1.276267014,0.2920387,0.450392339,0.893874615,0
1.810431388,1.136000985,1.18702222,0.092335392,8.925133661,0.472134893,1
1.354092733,1.534741366,1.765127337,0.172038704,11.138398,0.396167998,0
1.809459945,1.363629283,1.088462876,0.865881021,1.682436656,0.521097279,1
