MEAN_RR,pNN50,MEAN_REL_RR,LF,HF,sampen,y
750.4595298,0.2,-1.75E-05,562.8106816,112.0902301,2.201682799,1
889.7240322,2.066666667,3.62E-06,1328.955814,42.13443378,2.098516695,1
1109.285594,1.266666667,0.000847238,319.8634958,21.69061429,1.975945338,1
730.9231946,0.933333333,1.12E-05,687.2203766,102.0269734,2.060461587,0
767.0680191,0,-5.76E-05,413.7376908,28.04033698,2.152058623,1
706.2710221,0,-8.08E-05,403.0081324,24.24167869,1.974451475,0
709.7492817,1.333333333,-5.43E-05,531.4236538,103.5037341,1.193634318,0
765.6490135,0.066666667,-2.79E-05,358.9066703,19.47170913,2.107448513,1
905.0867156,1,-5.97E-05,786.3065616,7.304859253,2.164656002,0
856.2889709,0.066666667,-8.12E-05,358.6692809,5.874365469,2.024501979,1
723.383298,0,2.28E-05,243.6120602,37.43660522,2.128659816,0
798.0473768,0,-2.59E-05,722.9228931,24.18539315,2.149987129,1
841.049056,0.133333333,4.03E-05,485.1318918,29.75006066,2.105869081,1
733.575683,2.066666667,8.78E-05,2523.525198,132.847373,2.2178467,1
831.4833348,0,-3.38E-06,701.5016976,44.99202522,2.138613361,1
829.2584241,1.733333333,-7.60E-05,1929.359639,60.96880825,2.187043096,1
696.8263019,1.066666667,-5.03E-05,1888.464407,115.3653968,2.175500946,0
998.1186705,2,-0.000169127,2392.058067,10.03828466,2.191984163,0
765.8044146,0.066666667,-0.000348981,903.5839353,88.72306508,1.821013101,1
908.7637865,1.866666667,-2.56E-05,911.4664729,32.38984956,1.70823783,1
893.3278972,0.733333333,0.000104895,851.8803826,23.17495376,2.168327924,1
728.9718683,0.866666667,5.37E-09,2379.122297,95.31827138,2.214998683,1
848.3351502,1.733333333,-4.21E-05,1502.481068,31.40837115,2.170827565,1
1053.696472,0.533333333,0.000223246,1073.543808,3.69815596,2.193833403,1
948.6326534,0,-1.32E-05,491.1225155,2.815301296,2.205445064,1
697.3065169,0,-8.77E-05,576.8886599,29.88426127,2.081402101,0
963.2732047,0,-8.42E-05,470.8769569,1.725611279,2.107104628,0
1007.608622,1.4,0.000187027,946.1695283,8.140366232,2.050830962,0
713.3640642,1.533333333,-0.000127352,2091.387978,150.5927925,2.141774092,0
731.4675146,0.866666667,3.20E-05,2234.677885,86.26922135,2.202793088,1
1155.430518,0,6.29E-05,589.4122181,0.096002148,2.165159802,1
782.9260864,0.6,-0.000127434,861.9568938,32.9069869,2.073653566,1
884.3859694,0,2.24E-05,611.6319774,4.580124941,2.187685166,0
778.9537581,0.533333333,-6.51E-05,934.3557118,19.90248678,2.189923742,1
726.2738057,0,9.56E-05,355.3963304,39.63156631,2.133237409,0
830.1072756,0.066666667,0.000258783,391.6053632,15.97060641,1.871152177,1
1035.36719,3.4,-8.45E-05,2288.965905,3.052214138,2.170546921,0
903.5567102,1.2,3.16E-06,2168.761781,28.71729358,2.148095197,1
765.9369844,0,9.49E-05,416.2911034,19.99958772,2.115228424,1
732.7245996,0.066666667,0.000190023,624.7555562,69.18803584,2.188200705,0
1179.13563,0.666666667,8.59E-05,432.6019922,4.240558199,1.979931328,1
1142.478678,3.533333333,8.79E-05,1135.312257,4.431552856,1.812989238,1
776.9162269,0,7.52E-05,783.7626411,13.99488966,2.159015306,0
1019.868089,2.266666667,7.06E-06,1761.792033,5.283097313,2.204081925,0
804.3562932,0.333333333,5.65E-05,1409.398152,59.57556994,2.19277286,0
702.0732218,0.133333333,1.10E-05,680.8147916,36.02852676,2.108400302,0
870.8015651,0,4.31E-05,595.719276,17.49083334,2.188859396,0
1102.549242,2.933333333,-0.00061419,1100.012142,10.44786384,2.140472294,1
735.7112824,0.133333333,0.000191434,478.7288466,53.07127551,1.409574141,0
685.0218667,0.666666667,-0.000215941,746.0242317,47.34319403,1.796247176,0
755.9438401,0,-6.79E-05,242.396554,30.79808595,2.139754004,1
1080.335994,0.666666667,0.000127368,1020.057022,0.993579393,2.202076891,1
617.6493656,2.266666667,-6.86E-06,1140.725528,209.4925721,2.044929043,0
723.0122366,0.933333333,8.83E-06,2280.769699,112.6818039,2.19547028,1
896.5112269,0,2.50E-05,438.3924491,10.48385107,2.15136255,1
1015.020377,0.8,-0.000171683,1049.038007,9.77131114,2.133410134,1
709.4880196,0,-3.00E-05,423.9498025,26.58878943,1.971956001,0
786.4053313,0,2.94E-05,544.9645028,46.48634929,2.212760244,0
933.197184,1.6,-4.27E-05,1783.233919,26.47708034,2.193219267,1
905.3998785,0.2,-0.000107419,507.0611966,8.471439644,2.139043782,1
753.0735251,0,-7.64E-05,639.6763692,98.85281448,2.175250311,1
787.9230567,3.533333333,-0.000125292,3010.97334,113.9813628,2.220219432,1
752.4250785,0,-3.71E-05,390.6023054,17.74677674,2.188399061,0
892.3225413,0.733333333,7.10E-05,1068.91862,15.24594444,2.101349332,0
1123.879479,2.2,-0.000471439,613.9367897,38.69469463,2.011008014,1
983.4705136,1.266666667,-8.56E-05,1689.619614,9.517662847,2.180731584,1
989.5642364,2.6,7.19E-05,1896.399407,15.37439838,2.193187374,1
741.532575,0.066666667,-4.22E-05,553.1055573,55.73428089,2.183657258,0
1026.511275,1.8,-2.09E-05,1707.23043,4.035792185,2.197694334,0
962.7310625,0.533333333,4.20E-05,730.1372385,2.798763776,2.159439183,1
1011.212657,0.8,0.000225936,1649.323779,4.453981613,2.179456747,1
769.1652028,0.333333333,-2.16E-05,622.9112412,19.11045462,1.831220371,0
728.8373362,0,3.55E-05,291.0975853,42.16197758,2.127128645,0
975.2568765,2.066666667,4.04E-05,1756.669559,18.15529598,2.159470018,1
1130.625839,0.933333333,-0.000789994,502.3585266,7.1776479,2.055287319,0
859.9035493,0,2.28E-05,506.5239688,19.3445161,2.190885804,0
801.2036394,0.2,-1.39E-05,1407.050861,49.93882347,2.217372828,0
676.5750438,0.8,-0.000176927,753.1834539,106.0907068,2.066568562,0
719.4548172,0,-4.59E-05,342.8950116,23.21457031,2.168965868,0
750.831059,0.133333333,8.11E-05,555.9389577,95.57229079,2.208759833,1
805.6729911,0.333333333,7.00E-05,1378.083914,57.3244543,2.195829953,0
776.1645782,0.133333333,-8.34E-05,627.3999271,35.96723273,2.175430449,0
933.9109037,2.933333333,-5.20E-05,1887.953497,10.74747387,1.952250867,1
985.1220334,0.133333333,-0.000135036,809.4150328,2.807339996,2.138409542,0
1089.117994,1.666666667,0.000116281,2009.595583,1.556872947,2.180652844,0
939.0614339,0,-8.36E-05,587.4685939,6.491071478,2.161460851,0
930.2531787,1,-0.000479572,530.7161148,29.71756689,1.668299302,0
949.5865285,2.666666667,-0.000379864,1150.781176,43.01179257,1.800545115,0
835.122188,0.266666667,9.17E-05,566.4592917,29.51817481,2.174357936,1
727.8826126,0,3.76E-05,381.2785496,29.26720759,1.934199578,0
698.5252082,2.466666667,-2.01E-05,876.9338914,234.9096508,2.047282876,0
778.632575,0,7.78E-05,853.3660221,16.61511327,2.151232568,0
677.5005675,0.133333333,-2.69E-06,407.2166267,30.00925472,2.040826544,0
868.6027532,0.4,2.02E-05,893.8998625,30.23480119,2.019295576,0
947.8763404,0.2,7.03E-05,575.5600536,1.20431931,2.138477477,1
983.2841972,1.666666667,-5.48E-05,1877.427816,7.518690649,2.141448484,1
1067.795485,2.2,-0.000157284,790.0070576,5.850418684,2.139308168,1
1006.224862,1.2,0.00011054,1599.280271,4.789626606,2.188430801,1
862.8412852,0,-0.000117398,584.0592352,47.58828812,2.115398066,1
823.7027797,0,4.15E-05,398.3073952,18.8492982,1.938844222,0
1124.716153,3.266666667,-0.000343602,994.3515659,26.01648851,1.890874611,0
960.6721212,0.2,-5.52E-05,614.3135138,1.976364878,2.132779456,0
761.4464251,1.733333333,-0.00017966,2781.689501,100.0192058,2.223715136,1
713.4753348,0,-0.000112531,368.5869194,25.75201972,2.148163793,0
803.7459104,0.133333333,-0.000185571,596.0405253,31.67995695,2.139625522,0
729.7536251,0,9.25E-05,285.3599129,43.33003253,2.146381818,0
783.7939308,0,-4.38E-05,765.6248458,21.47374524,2.154188092,1
819.116173,0.133333333,3.66E-07,1148.902181,34.89543067,2.194463882,0
770.2433121,0.4,3.42E-05,541.4323307,52.68011811,2.137240273,0
863.7696405,0,-0.000101417,636.5951818,42.25611705,2.130904788,1
1010.634983,2.4,-0.000625748,846.7609991,22.73894022,2.155868823,1
728.9424895,0,-3.44E-05,283.555646,44.09657706,2.154794057,0
829.4858209,0.2,5.06E-05,553.2238979,26.21274191,2.179244431,1
876.4116451,0.666666667,0.000231051,678.8242231,9.753363698,2.056656625,0
697.19236,1.066666667,-0.000140433,1885.783511,121.4748897,2.177155141,0
739.6059296,0,-1.64E-05,394.7521796,26.58684858,2.197822488,0
1021.653209,2.8,0.000123997,1829.935272,3.685832751,2.118486153,1
860.0793925,0.533333333,-8.81E-06,746.2683629,28.83748826,2.162109886,0
1154.767877,1.666666667,-0.000216052,550.3227697,1.635084706,1.928651884,1
723.6610941,0,1.44E-05,394.7277284,31.66326133,2.168273484,0
768.9164798,0,-5.62E-05,433.6772042,13.36687889,2.20903521,1
685.8884418,0,3.52E-05,513.2446387,28.41062953,2.03209465,0
856.0601623,0.266666667,0.000104294,659.2141833,24.74577802,2.189462916,1
905.6479399,0.333333333,1.98E-06,666.6740039,11.29445537,2.168600167,1
855.8095414,1.266666667,3.15E-05,610.0138799,53.11442794,1.843694801,1
889.9526437,1,-3.79E-05,746.077148,7.428438422,2.040114781,0
749.1972415,0.266666667,6.96E-05,512.2319778,41.10158208,2.165826758,0
718.3162687,1.933333333,7.68E-05,726.7636394,124.7361956,1.268161326,0
926.3573878,0.733333333,-6.78E-06,967.5566125,10.87672748,1.977942776,0
899.5336016,4,0.000382982,1282.996624,84.77371507,1.865488594,0
939.658755,2.2,4.77E-05,810.882624,88.04838038,1.696738008,0
856.1060818,0.533333333,4.76E-05,979.02794,39.06904537,2.054995628,0
853.0110669,0.6,-6.13E-05,841.5912646,25.25263798,2.001886042,0
916.2583275,1.666666667,-1.91E-05,1179.105011,31.8697419,2.028450005,0
795.7101162,1.6,0.000186006,1353.429794,41.06783193,2.154180424,0
898.791087,0.133333333,1.65E-05,610.6940043,12.11694031,2.174279696,1
657.5464849,0.533333333,1.32E-05,896.4803297,49.64780876,1.900877685,0
650.4035157,1.4,-0.00011549,1174.664522,73.04980957,2.153398587,0
617.9770772,0.6,6.16E-06,661.7822462,63.20904054,1.794554566,0
1105.075641,0.733333333,0.000105376,901.4595661,0.370075053,2.173841662,1
776.1648774,0,-6.13E-06,750.7915894,18.79815798,2.214990534,1
761.3903038,0.266666667,-1.82E-05,560.1811468,41.63509056,2.191164259,0
564.8434109,0,-0.000103139,500.2456411,34.0705191,2.01444282,1
929.8782182,1.733333333,-0.000159969,941.0103575,16.08492971,1.890945329,0
681.996167,0.533333333,0.00028182,810.9037235,44.1069675,1.91953826,0
620.7946708,2.333333333,5.14E-05,806.5260903,190.547503,1.780872979,0
906.4962797,2.666666667,-0.000199597,1661.734346,18.87391388,2.11040935,1
727.3367364,2.266666667,5.18E-05,2318.771353,151.5568186,2.191737325,0
858.0855715,0.466666667,-3.23E-05,707.811166,28.22357443,2.173802561,0
813.1917934,0.266666667,-0.000182952,1373.191664,19.89706251,2.143001756,0
806.3512025,0.866666667,1.26E-05,906.6930066,47.346181,2.072720129,1
884.2140837,0.866666667,0.000113896,935.5825091,18.58781246,2.171857271,0
761.7627778,0.333333333,8.89E-05,610.5927807,17.03034051,1.858481025,0
718.8213406,0,-0.000107825,618.3893716,55.02190739,2.05962409,0
793.0727746,1.6,6.93E-05,1185.47824,39.41416188,2.147660863,0
833.34403,0,0.000175553,1219.44544,12.65082483,2.214444712,1
729.8838498,0,-8.39E-07,358.3212115,41.51138397,2.141342495,0
651.5570958,0,0.000307614,357.6590223,47.0242226,1.704342571,0
926.9297025,0,-4.80E-05,628.1286775,2.310444555,2.172114863,1
828.5838998,0.133333333,5.15E-05,561.6275123,15.49642424,2.150858009,0
788.4731709,3.8,7.91E-05,3104.658916,124.6205836,2.228816452,1
916.4003348,1.733333333,-4.36E-05,1198.543867,31.61413893,2.024468302,0
738.322294,0,0.00010574,400.9657501,28.32426059,2.191785095,0
1244.580245,1,-0.000542997,364.3473192,1.981178197,2.078788875,0
700.4434059,0.466666667,9.52E-05,627.7110983,41.01247841,2.028172797,0
830.0088783,0.133333333,-4.44E-06,1184.686358,13.693575,2.201996452,1
1208.195361,2.2,0.000193918,522.661987,0.480521772,2.147424726,1
766.0244898,0.666666667,0.000110412,968.1029731,25.37245705,2.098241123,0
879.4868467,0.266666667,2.18E-06,680.68331,8.735236111,2.093272124,0
1137.612772,3.133333333,-0.000180301,676.7862558,13.83133088,1.891069097,0
780.9655107,0.866666667,4.44E-05,1197.648206,21.22092285,2.130612657,0
907.7715535,0,-5.84E-05,615.7813031,1.507255115,2.197013792,0
988.4070807,2.4,-6.23E-05,2073.148198,7.898149097,2.182804696,1
840.4827953,0.866666667,4.67E-05,1899.555028,57.92164021,2.196301721,0
746.2082029,0,-1.37E-05,414.0044383,27.76599236,2.167869168,0
887.9165068,0.333333333,-5.47E-05,591.8996717,15.97284927,2.123084203,1
859.3538668,0.533333333,-8.88E-05,757.7661061,23.81664878,2.131354388,1
729.5673498,0,-1.09E-05,269.7127594,42.9026673,2.140600885,0
867.7298875,1,3.23E-05,682.6534281,9.084098731,1.937287436,0
776.6742744,4.2,0.000199761,3072.654662,133.5623083,2.219580696,1
972.7311214,1.133333333,-0.000236977,1053.043691,10.90697091,1.937417076,1
959.7475161,0,-0.000100413,526.9655041,2.835524768,2.195710048,0
850.9194893,0.133333333,-3.02E-05,599.9971422,35.27762423,2.125316679,0
764.375855,0,-6.02E-05,529.555634,96.05728918,2.090491022,1
777.9569388,0,1.36E-05,511.8364334,53.35581149,2.165826758,0
856.8180795,0.2,3.21E-06,634.0267004,22.00996186,2.160495805,0
762.9970782,3.333333333,-0.000101319,2909.37133,128.6704179,2.222663499,1
711.4566678,1.2,-1.93E-05,1891.305306,120.5168605,2.08118823,0
847.4116977,0,0.000243853,483.7040834,21.98769994,2.109910378,0
711.3076862,1.333333333,1.15E-05,2315.679477,140.8570113,2.203147353,1
707.0554304,1.4,-0.000141173,1947.426152,139.706444,2.150399556,0
823.9573458,0,-5.74E-05,324.4617934,17.66961894,2.181117504,1
842.2272286,0.133333333,-4.14E-05,499.9139972,29.93721644,2.083914953,1
862.037684,0.533333333,-1.11E-05,726.2440332,25.31029282,2.154602256,0
616.5753608,0.6,-0.000108086,710.3135228,62.43907659,1.815352486,0
750.4821396,0,-8.34E-05,606.850726,20.748613,2.182828368,0
774.1212831,0.6,2.51E-05,680.1507431,47.07241228,1.708890974,0
993.8978996,1.133333333,1.79E-05,1725.313472,11.78669599,2.089225518,1
809.9049428,0.333333333,-0.000179975,696.6732572,30.52779476,2.098364396,0
833.5608372,1.266666667,-0.000144192,1630.594631,37.88000744,2.136049779,1
669.9330455,1.666666667,-0.000426988,1563.527984,81.72743567,2.133725622,0
789.1125058,0,-7.19E-05,355.9291583,25.7408606,2.108143962,1
796.5290958,2.2,-0.000106833,1149.800947,96.81852633,2.070940531,0
724.0597656,2.266666667,-8.39E-05,2381.036945,117.3957913,2.193299004,0
782.4838912,0.466666667,0.00010566,1394.231719,19.37847289,2.08827026,1
725.2030152,0,9.34E-05,662.7750867,66.9274051,2.107302165,0
720.666856,1.333333333,-0.000252423,751.8130922,102.8814454,1.862087454,0
745.0817734,1.266666667,-3.17E-05,1435.282563,60.04735813,1.932330545,0
911.597786,1.533333333,-0.000108836,1197.205416,6.843349008,2.099133381,0
736.5231304,0.2,6.22E-05,706.6485609,31.42569062,2.104875901,0
819.6440746,0,5.90E-06,1299.228216,40.22742229,2.20727087,0
913.6876713,1.066666667,7.61E-05,1220.350745,13.55738573,2.083800595,0
864.2037692,0,-4.27E-05,630.9200122,40.90543283,2.137149806,1
727.8356778,0,6.69E-06,293.3779851,39.28744949,2.144823291,0
858.8803477,0,5.79E-06,572.8421449,48.41093198,2.176143483,1
796.1632224,0.533333333,-2.65E-05,1325.043524,63.31322613,2.190718768,0
1008.22859,2.333333333,-2.06E-06,1948.844592,9.946692007,2.165826758,1
633.3216364,0.533333333,0.000128971,926.0219623,61.47361333,2.07077121,1
1000.721385,1.8,7.66E-05,639.7364758,35.48059227,1.795298747,1
718.9384029,0,-6.37E-05,400.6131472,31.53658697,2.16758158,0
942.5206696,1.466666667,0.000121043,1482.438982,20.27920915,2.179897247,1
831.9991058,1.266666667,-4.46E-06,1620.892191,40.52078807,2.135139029,1
814.2111376,0.4,-4.81E-05,873.6116916,26.38215772,2.156775594,0
709.7698612,0,1.99E-06,413.1208011,25.37647174,2.001102753,0
859.034338,0.666666667,-0.000129504,928.5790529,40.83913987,2.065627676,0
931.8835335,0,9.23E-05,757.7940163,2.228372132,2.194903058,1
774.1825632,0.2,9.10E-05,579.8260543,36.41631159,2.151324318,0
729.9537584,0,-8.89E-06,285.0902502,44.81951654,2.15374344,0
759.4757135,2,-4.70E-05,2691.788199,106.5510678,2.22247465,1
765.204992,0,0.000163097,389.247092,27.41909019,2.149597769,1
883.347806,0,1.06E-06,542.1841149,5.433370143,2.199514054,0
806.1070457,0,9.42E-05,280.9924211,25.01018908,1.810403169,0
756.482749,0.2,3.29E-05,555.2237402,26.23765669,2.112628389,1
952.0863265,1.666666667,4.66E-05,1877.369983,16.06131588,2.212996061,0
931.9059269,0.133333333,5.16E-05,531.5686193,6.41153158,2.190623332,0
746.7427399,0,6.76E-05,473.914504,23.12671226,2.152961944,1
648.2048572,0,-3.81E-05,318.1917471,40.0528229,1.521655948,0
796.240024,2.333333333,0.000127214,1396.103105,65.92533095,2.163076492,0
813.0189706,0.066666667,6.12E-05,455.5407228,25.03329445,2.133064714,0
931.1756429,0.4,4.68E-05,597.8603641,6.457448777,2.177492588,1
692.8780335,0.266666667,4.33E-06,269.2263918,15.95523699,0.755369921,0
722.1678262,0,-1.76E-05,428.6196295,30.32828395,2.186425196,0
726.6964047,2.6,3.66E-05,2473.201331,151.3269521,2.18758209,0
1084.693503,0.933333333,1.23E-05,1115.257218,0.727569602,2.168071306,1
814.6451921,0,-3.97E-07,446.0673955,24.28737252,1.998553089,0
784.2027862,0.4,-4.38E-05,990.0829159,27.37370426,2.165082277,0
817.6325268,0.066666667,-5.83E-05,1284.255788,18.17299196,2.094015541,0
744.0014894,2.2,-8.92E-05,2498.147465,117.402032,2.212573256,1
731.2907642,0.066666667,-7.03E-06,596.9317432,70.15885708,2.199329526,0
802.4834853,0,3.62E-05,877.72464,16.55563547,2.182489116,1
744.6035863,0.2,0.000153068,997.298774,54.38827898,1.923804499,1
938.043928,0.933333333,0.000121999,1360.352723,17.06250795,2.17841919,1
1021.226429,3.933333333,1.29E-05,1334.83158,7.286211804,2.119174514,1
983.6898793,0.466666667,-0.000236136,789.0739979,5.762181228,2.190869895,1
611.2377428,0.6,7.42E-05,687.3416138,61.29295396,1.744957366,0
760.8098292,2.2,4.74E-05,2687.234215,115.3880302,2.224644455,1
718.4375595,0.133333333,-4.44E-05,375.9775179,32.50243714,2.188724448,0
916.7443634,1.533333333,-0.000128813,1156.480336,5.012091742,2.102470074,0
896.4270622,0.333333333,-8.46E-05,849.6263114,3.341731173,2.155116366,0
821.9206948,1.733333333,0.00016115,1905.876539,49.57262422,2.169900178,1
1018.787514,2.4,5.70E-05,2015.21598,4.062994829,2.212752113,0
1075.319128,0.733333333,0.000114458,1218.067076,0.869328373,2.188034117,1
789.5300847,0.133333333,0.000124352,626.4130875,32.45076021,2.19227089,0
798.5635414,0,-0.000107148,561.2270037,18.89738666,2.108935165,1
905.6637267,0,7.19E-05,537.3580009,7.890833406,2.143449242,0
1048.008608,1.2,0.000241703,472.8836586,38.80682949,2.03285506,1
866.6947953,0,2.76E-05,244.7306357,14.23667997,2.108964481,1
1174.423307,2.266666667,0.000351563,452.7744397,1.208474083,2.126710782,1
970.8840556,0.866666667,-0.00014219,1299.430089,5.720208466,2.140661404,1
724.4550738,1.066666667,-0.000200878,2284.13871,108.299198,2.200268565,1
862.1251332,0.333333333,0.000340311,551.0934308,28.46982673,2.028152517,1
861.9260485,0.733333333,9.38E-05,745.6789154,52.45939528,2.029857512,0
733.6156934,0,-0.000118734,392.287503,26.92821472,2.203630643,0
624.6902891,1.933333333,6.96E-05,968.4676872,250.119504,2.14549202,0
755.3879203,0,-5.21E-05,258.4813075,32.02371633,2.14303967,1
936.0430324,0,-8.72E-05,626.8079549,7.633085972,2.168545713,0
641.6084014,0,-9.49E-05,335.0088758,51.74331996,2.104284844,0
904.7108704,0,0.000144465,634.5369328,1.811747925,2.20284944,0
859.5465883,0.466666667,1.69E-05,710.554374,32.19248222,2.156867854,0
772.5719728,0,-8.89E-06,252.4642017,34.33939308,2.18559401,1
860.5373733,0.4,-2.93E-05,825.9544315,24.11476309,2.059135873,1
1044.841763,3.066666667,4.93E-05,2173.277098,4.193471406,2.208962309,0
886.377952,2.066666667,-0.000113038,1170.258258,32.56545222,2.078078007,1
754.9929418,0.666666667,-7.37E-05,1096.340079,34.12409919,2.021986085,0
1069.778111,1.866666667,7.46E-05,2030.280734,1.875732843,2.200621936,0
882.9815869,0,-2.64E-05,736.6894412,14.0561618,2.148194282,0
911.6168643,0.333333333,0.000180775,786.3427787,8.771650057,2.174631827,1
1008.821788,2.4,5.23E-05,1880.06216,5.149288374,2.214045716,0
815.0400642,0.066666667,-7.64E-05,596.5885259,57.04928619,2.135703446,1
695.7030635,2.6,-0.000470047,1083.429612,129.5393024,1.953667982,0
735.1357456,0.8,0.000290974,589.1812805,86.8023794,2.038672277,0
689.9722038,0.266666667,-4.92E-05,272.5601297,19.34317875,0.785978603,0
970.2312269,1.666666667,0.000219086,1745.141793,21.20775635,2.198695973,1
875.9892425,1.933333333,0.00013637,1062.441396,33.63277156,2.110379992,0
759.1024004,0.066666667,-3.76E-05,385.2589616,23.41992257,2.116667608,1
944.2912737,1.266666667,1.12E-05,1321.532885,8.955319063,2.040648556,0
914.3180397,0,7.09E-05,413.458506,5.900161506,2.206414104,0
737.8463622,0,-1.43E-05,394.35351,49.01027526,2.222647076,0
792.7933028,0.133333333,7.02E-05,1131.59985,28.31363848,1.95752189,0
741.1864784,1.533333333,-0.00014372,792.1084892,89.82145528,1.950554227,1
759.3735572,0.666666667,0.000262106,509.2607224,29.94266642,1.897947545,1
857.5782637,0.8,0.000447896,615.9241285,8.747351161,1.756219767,0
894.4950917,0.333333333,-2.17E-05,953.4642789,3.955306498,2.159100067,0
756.8990332,0.333333333,4.01E-05,508.022533,27.90303212,1.878883898,1
650.311732,1.266666667,-0.000169377,1206.835859,73.43957141,2.138590713,0
953.9536836,0.2,-1.46E-05,493.9350881,2.38135114,2.186203479,1
845.3732911,0.133333333,3.68E-05,532.0895293,31.51556021,2.09021046,1
1263.220934,1.2,-0.000139771,453.8258004,3.383349465,2.184162823,1
768.159766,0,-1.95E-05,275.964166,31.03424011,2.182670562,1
1197.460985,2.133333333,-0.000330399,675.0763434,7.727908927,2.208201212,1
735.3205883,0,-8.90E-05,548.6610632,42.49260784,2.03407836,0
854.6660736,0.133333333,-5.79E-05,661.9413301,23.0171321,2.165632829,0
1031.78803,2.333333333,0.000102813,1752.043922,4.509200616,2.186037223,1
654.2091378,1.866666667,0.000170354,772.6019761,123.7748184,1.832336886,0
842.3378772,0.2,8.54E-05,1641.654141,28.39346194,2.215707889,1
701.2552247,2,-6.40E-05,882.2458194,230.4938536,2.016732578,0
985.1067778,2.666666667,-0.000307936,1082.620113,45.27894617,1.878278518,0
814.905626,0.4,-8.10E-06,646.2156658,16.39151909,1.975361632,1
944.7140911,1.666666667,6.40E-05,976.6339939,5.496844071,2.046600934,1
804.9020098,0,-6.34E-05,596.6205142,54.75759144,2.14692978,1
891.6757861,1.733333333,1.18E-05,1147.948586,39.2957732,2.073611118,1
769.4288494,0,9.81E-05,312.5946314,12.38342362,2.193833403,0
782.3355724,0,-2.15E-05,376.9797995,41.45332322,2.166331148,1
580.7340924,0.266666667,-0.000122964,747.8051491,48.00633908,1.93080839,1
740.8374719,0.533333333,-0.000258897,576.1450886,37.85427396,1.578923158,0
725.824247,0,4.36E-05,264.9930199,36.38857269,2.112378318,0
752.7678575,0.2,5.46E-05,586.530404,24.11811973,2.120789952,1
708.7910273,0,-4.79E-05,445.8930548,26.24290542,1.956130759,0
730.1442592,0,1.59E-05,287.9509599,40.62077576,2.15052179,0
710.4376238,0,8.33E-05,268.2456152,46.07078101,2.127434692,0
885.0119315,0,1.10E-05,523.0479416,4.628887761,2.205299789,0
759.3291025,0.066666667,-7.77E-05,378.8013037,26.05341447,2.099917484,1
741.7460528,1.266666667,-0.000240979,667.8319394,115.1232251,1.898897563,0
980.0952788,0.866666667,0.000189861,1334.181244,5.35284046,2.113172879,1
783.3657846,0,-3.38E-05,589.1706101,14.53798169,2.184723984,0
791.3929545,0,0.000109733,207.8809873,20.56298115,2.139973217,0
706.4672195,1.133333333,0.000126732,1870.898154,135.1704123,2.089965931,0
829.3013966,0.2,6.34E-05,561.0052367,26.9610492,2.180983597,1
895.3708704,0,2.35E-05,325.8518531,10.844208,2.185269639,1
829.7077545,0.533333333,-3.43E-05,536.8780267,16.95842894,2.121301804,0
1050.499102,0.466666667,-0.000292287,768.3628239,1.409776681,2.089326124,1
724.053359,0,5.67E-05,362.265653,25.25657581,2.139436609,0
1020.878648,2.733333333,1.77E-05,2094.429171,6.040733889,2.199594294,0
984.2021588,0.6,-0.000206836,910.4945152,5.483839464,2.04930388,1
738.7460992,0.133333333,-0.00011779,739.9122803,77.34217564,1.904503189,0
776.8894136,0,9.78E-05,800.4157769,75.32951076,2.199209201,1
890.7100578,2.133333333,-9.47E-05,1231.783596,36.13391702,2.10992505,1
806.4007855,0.466666667,-5.28E-05,1308.030276,26.81585683,2.159207955,0
744.3383667,0,9.09E-05,410.2870463,47.03323641,2.181416891,0
1152.522679,1.333333333,-5.42E-05,843.4337645,0.524641403,2.098908428,1
1101.008088,0,0.00012708,448.1982052,0.074964521,2.105167911,1
848.0528938,0.133333333,-0.000195697,1692.97095,13.50128302,2.184044308,1
782.2612123,0.133333333,-1.44E-06,794.3635584,12.47168386,2.202334341,0
770.5870449,0,-3.63E-05,327.9835493,30.22325827,2.180298587,1
791.7485679,0.133333333,1.08E-05,735.7395531,32.20009759,2.170468978,0
940.3895985,0.4,-3.55E-05,916.8721337,6.330581983,2.189184934,0
734.523628,0,-7.56E-05,331.3987927,34.11177541,1.944529737,0
994.4468686,1.6,0.000303002,470.8009155,52.69627512,1.859251514,1
696.3532368,0,7.05E-06,614.04526,30.75220946,2.084336759,0
837.9321878,0,7.94E-05,525.8387448,27.72684116,2.190917623,1
812.0062044,0,-3.13E-06,462.7637361,26.92026972,2.060301013,0
856.4358837,0.066666667,8.61E-05,344.2245728,5.87661793,2.033391768,1
927.9422116,0.133333333,4.63E-05,524.388265,7.379793169,2.16915266,0
801.3962133,0.4,-1.60E-05,768.612401,59.22404957,2.184060109,0
1028.503869,3.533333333,6.60E-05,2402.981926,3.354193155,2.190249626,0
1156.312855,1.533333333,-0.000226008,512.3187582,3.186393296,2.070877032,1
807.2444297,0.2,8.01E-05,1247.938372,45.96497399,2.201361207,0
758.8679909,3.2,4.33E-05,2916.336876,126.7049516,2.217503529,1
748.6188277,0,-0.000155693,453.7860504,22.44699451,2.15723698,1
718.5848329,1.6,-4.59E-05,1986.544269,94.63185481,2.19745409,1
883.1436669,0,-6.45E-05,286.5438122,13.20242497,2.168491261,1
752.9647776,1.066666667,-2.30E-05,880.8022851,63.78848377,1.907224979,1
765.448553,0,4.78E-05,394.6558991,19.03401834,2.113474684,1
