E.Sample_D ,E.Aprox_D,E.Fuzzy_D,F.Corre_D,E.Shannon_D,F.DFA_D,y0,MEAN_RR,pNN50,MEAN_REL_RR,LF,HF,sampen,y1,Cluster
1.475592803,1.842628749,1.501919689,0.335363045,8.919445568,0.385992172,0,1067.795485,2.2,-0.000157284,790.0070576,5.850418684,2.139308168,1,0
1.208447342,1.281652328,1.559532787,0.503136875,4.361136507,0.238509781,0,1006.224862,1.2,0.00011054,1599.280271,4.789626606,2.188430801,1,0
1.254178463,1.073370721,1.928918916,0.138483862,9.290700239,0.748437247,0,862.8412852,0,-0.000117398,584.0592352,47.58828812,2.115398066,1,0
1.757290425,1.461596381,1.832202962,0.902549106,9.893426587,0.562420969,1,823.7027797,0,4.15E-05,398.3073952,18.8492982,1.938844222,0,0
1.26118962,1.408367124,1.40918334,0.838810902,3.849196339,0.740667139,0,1124.716153,3.266666667,-0.000343602,994.3515659,26.01648851,1.890874611,0,0
1.617207294,1.654224366,1.302408866,0.870558441,2.821609027,0.281124074,1,960.6721212,0.2,-5.52E-05,614.3135138,1.976364878,2.132779456,0,0
1.585050582,1.111030199,1.537646376,0.188919005,11.25706259,0.27305239,0,761.4464251,1.733333333,-0.00017966,2781.689501,100.0192058,2.223715136,1,1
1.223408365,1.499479103,1.561903599,0.070052683,3.984578924,0.585183503,0,713.4753348,0,-0.000112531,368.5869194,25.75201972,2.148163793,0,0
1.420519731,1.956098559,1.727630081,0.24545232,2.338527763,0.152207055,0,803.7459104,0.133333333,-0.000185571,596.0405253,31.67995695,2.139625522,0,0
1.972762961,1.168981838,1.717822325,0.251066062,1.416768161,0.808399963,1,729.7536251,0,9.25E-05,285.3599129,43.33003253,2.146381818,0,0
1.159876594,1.311754908,1.225320323,0.330821695,11.02791895,0.342703047,0,783.7939308,0,-4.38E-05,765.6248458,21.47374524,2.154188092,1,0
1.578360764,1.815185531,1.142104362,0.96041481,6.932575524,0.138072257,0,819.116173,0.133333333,3.66E-07,1148.902181,34.89543067,2.194463882,0,0
1.565597432,1.914944942,1.38613373,0.510357695,8.542506959,0.509885535,0,770.2433121,0.4,3.42E-05,541.4323307,52.68011811,2.137240273,0,0
1.255234014,1.611070817,1.382241939,0.823108725,2.00561957,0.792641417,0,863.7696405,0,-0.000101417,636.5951818,42.25611705,2.130904788,1,0
1.227223366,1.404502775,1.21959067,0.734006055,2.74219831,0.44557417,0,1010.634983,2.4,-0.000625748,846.7609991,22.73894022,2.155868823,1,0
1.143738632,1.398436799,1.331794251,0.392629817,5.186864609,0.027460145,0,728.9424895,0,-3.44E-05,283.555646,44.09657706,2.154794057,0,0
1.35848849,1.823238167,1.854427939,0.565188152,2.011721133,0.442111696,0,829.4858209,0.2,5.06E-05,553.2238979,26.21274191,2.179244431,1,0
1.345653267,1.450761029,1.324770453,0.664274223,4.542499498,0.368510026,0,876.4116451,0.666666667,0.000231051,678.8242231,9.753363698,2.056656625,0,0
1.685560103,1.660982717,1.107595722,0.317500091,0.124620415,0.506437809,1,697.19236,1.066666667,-0.000140433,1885.783511,121.4748897,2.177155141,0,1
1.321039364,1.685804035,1.625581425,0.753459879,10.99323357,0.937718343,0,739.6059296,0,-1.64E-05,394.7521796,26.58684858,2.197822488,0,0
1.640564164,1.740737393,1.047817078,0.228589703,4.624877363,0.461804646,1,1021.653209,2.8,0.000123997,1829.935272,3.685832751,2.118486153,1,0
1.276848749,1.345574697,1.402325423,0.924926021,3.019021283,0.152811714,0,860.0793925,0.533333333,-8.81E-06,746.2683629,28.83748826,2.162109886,0,0
1.960801374,1.065230609,1.804506621,0.705570086,11.88963309,0.524675173,1,1154.767877,1.666666667,-0.000216052,550.3227697,1.635084706,1.928651884,1,0
1.586897318,1.709304889,1.440909006,0.917144411,3.864724606,0.326008542,0,723.6610941,0,1.44E-05,394.7277284,31.66326133,2.168273484,0,0
1.440099764,1.827974845,1.524290786,0.212789761,0.93237378,0.041558164,0,768.9164798,0,-5.62E-05,433.6772042,13.36687889,2.20903521,1,0
1.806440758,1.183243858,1.933588954,0.808827883,4.382275697,0.985068518,1,685.8884418,0,3.52E-05,513.2446387,28.41062953,2.03209465,0,0
1.455532585,1.057469114,1.022117913,0.409519771,1.293455765,0.142401216,0,856.0601623,0.266666667,0.000104294,659.2141833,24.74577802,2.189462916,1,0
1.942806527,1.653236188,1.428974904,0.064689971,6.769029798,0.833461231,1,905.6479399,0.333333333,1.98E-06,666.6740039,11.29445537,2.168600167,1,0
1.455575656,1.780320944,1.121377561,0.21251214,10.90824614,0.924387034,0,855.8095414,1.266666667,3.15E-05,610.0138799,53.11442794,1.843694801,1,0
1.403075323,1.001105817,1.407590782,0.931203519,6.587485569,0.040110739,0,889.9526437,1,-3.79E-05,746.077148,7.428438422,2.040114781,0,0
1.307037388,1.852502771,1.159001592,0.997638202,5.891699133,0.456926236,0,749.1972415,0.266666667,6.96E-05,512.2319778,41.10158208,2.165826758,0,0
1.355094447,1.081138353,1.719585537,0.284387788,3.355550844,0.100880806,0,718.3162687,1.933333333,7.68E-05,726.7636394,124.7361956,1.268161326,0,0
1.065508172,1.272191931,1.710246531,0.056347971,2.677571878,0.565830845,0,926.3573878,0.733333333,-6.78E-06,967.5566125,10.87672748,1.977942776,0,0
1.16354173,1.860702417,1.335341276,0.245210985,0.832932794,0.676413681,0,899.5336016,4,0.000382982,1282.996624,84.77371507,1.865488594,0,0
1.760646983,1.203906387,1.994737831,0.316918188,3.847445218,0.829429837,1,939.658755,2.2,4.77E-05,810.882624,88.04838038,1.696738008,0,0
1.12053778,1.684779846,1.497223891,0.016390259,1.110559861,0.912541362,0,856.1060818,0.533333333,4.76E-05,979.02794,39.06904537,2.054995628,0,0
1.326882222,1.741687529,1.116058364,0.573101064,4.57264226,0.721778175,0,853.0110669,0.6,-6.13E-05,841.5912646,25.25263798,2.001886042,0,0
1.617914471,1.151110657,1.213620538,0.724976822,1.134302341,0.822701632,1,916.2583275,1.666666667,-1.91E-05,1179.105011,31.8697419,2.028450005,0,0
1.216435022,1.661699117,1.931452183,0.811130023,6.483900073,0.235675323,0,795.7101162,1.6,0.000186006,1353.429794,41.06783193,2.154180424,0,0
1.260354965,1.031585571,1.209627557,0.890540514,3.172601976,0.630356246,0,898.791087,0.133333333,1.65E-05,610.6940043,12.11694031,2.174279696,1,0
1.067548919,1.167620634,1.357454701,0.678520213,6.856102723,0.993481659,0,657.5464849,0.533333333,1.32E-05,896.4803297,49.64780876,1.900877685,0,0
1.719090875,1.02930546,1.210334897,0.300388992,8.250938071,0.731841769,1,650.4035157,1.4,-0.00011549,1174.664522,73.04980957,2.153398587,0,0
1.294661892,1.343373163,1.510508286,0.438602786,11.56617623,0.613009259,0,617.9770772,0.6,6.16E-06,661.7822462,63.20904054,1.794554566,0,0
1.04212099,1.126731515,1.847774587,0.243724778,4.270610816,0.868741686,0,1105.075641,0.733333333,0.000105376,901.4595661,0.370075053,2.173841662,1,0
1.428950661,1.371122169,1.706997047,0.971936893,10.48793719,0.060849864,0,776.1648774,0,-6.13E-06,750.7915894,18.79815798,2.214990534,1,0
1.535439157,1.874358464,1.558347064,0.632473128,2.006698667,0.295706925,0,761.3903038,0.266666667,-1.82E-05,560.1811468,41.63509056,2.191164259,0,0
1.887049907,1.198384133,1.463446303,0.730807406,11.05762933,0.310760034,1,564.8434109,0,-0.000103139,500.2456411,34.0705191,2.01444282,1,0
1.088786018,1.898230355,1.834183531,0.910157472,5.449740481,0.963134023,0,929.8782182,1.733333333,-0.000159969,941.0103575,16.08492971,1.890945329,0,0
1.060416581,1.961585879,1.588670156,0.365310292,4.9609704,0.943680517,0,681.996167,0.533333333,0.00028182,810.9037235,44.1069675,1.91953826,0,0
1.224327513,1.463452577,1.718502585,0.90431981,8.739813714,0.743796288,0,620.7946708,2.333333333,5.14E-05,806.5260903,190.547503,1.780872979,0,0
1.363653193,1.394776677,1.319374265,0.507136272,4.069190903,0.611033319,0,906.4962797,2.666666667,-0.000199597,1661.734346,18.87391388,2.11040935,1,0
1.083122309,1.562210203,1.920316996,0.180163092,8.985042631,0.362207479,0,727.3367364,2.266666667,5.18E-05,2318.771353,151.5568186,2.191737325,0,1
1.416457841,1.290452827,1.282785308,0.855580771,4.680001728,0.278522601,0,858.0855715,0.466666667,-3.23E-05,707.811166,28.22357443,2.173802561,0,0
1.341685577,1.363585775,1.17237825,0.516296897,8.810027374,0.133308048,0,813.1917934,0.266666667,-0.000182952,1373.191664,19.89706251,2.143001756,0,0
1.403423757,1.257824759,1.060539535,0.387079763,5.197900047,0.176784791,0,806.3512025,0.866666667,1.26E-05,906.6930066,47.346181,2.072720129,1,0
1.356431453,1.350098892,1.805094085,0.278956185,11.10646899,0.02601533,0,884.2140837,0.866666667,0.000113896,935.5825091,18.58781246,2.171857271,0,0
1.683776776,1.318513915,1.817625639,0.686116111,1.419146921,0.683224651,1,761.7627778,0.333333333,8.89E-05,610.5927807,17.03034051,1.858481025,0,0
1.578352823,1.608070101,1.533271797,0.1730721,7.034688694,0.492611125,0,718.8213406,0,-0.000107825,618.3893716,55.02190739,2.05962409,0,0
1.977007158,1.616029711,1.716675041,0.858654388,9.202767139,0.422389703,1,793.0727746,1.6,6.93E-05,1185.47824,39.41416188,2.147660863,0,0
1.803205837,1.86036344,1.758140416,0.518790809,0.910753827,0.353438625,1,833.34403,0,0.000175553,1219.44544,12.65082483,2.214444712,1,0
1.665767782,1.610603774,1.644258153,0.180419942,4.448713723,0.189171234,1,729.8838498,0,-8.39E-07,358.3212115,41.51138397,2.141342495,0,0
1.058935143,1.044605538,1.792583115,0.040362673,3.149127201,0.962511407,0,651.5570958,0,0.000307614,357.6590223,47.0242226,1.704342571,0,0
1.630390924,1.421975211,1.638105045,0.052360455,1.138125697,0.358192895,1,926.9297025,0,-4.80E-05,628.1286775,2.310444555,2.172114863,1,0
1.298479689,1.399258054,1.477073306,0.356134458,9.818760092,0.849391427,0,828.5838998,0.133333333,5.15E-05,561.6275123,15.49642424,2.150858009,0,0
1.512038672,1.618439283,1.961223821,0.992043146,3.29745318,0.190396211,0,788.4731709,3.8,7.91E-05,3104.658916,124.6205836,2.228816452,1,1
1.275218228,1.691138822,1.245964217,0.981807558,8.214876791,0.824734402,0,916.4003348,1.733333333,-4.36E-05,1198.543867,31.61413893,2.024468302,0,0
1.923996257,1.96803998,1.752865082,0.81419161,3.968268301,0.139742531,1,738.322294,0,0.00010574,400.9657501,28.32426059,2.191785095,0,0
1.392231927,1.008974705,1.70145639,0.479310572,5.617777717,0.157024413,0,1244.580245,1,-0.000542997,364.3473192,1.981178197,2.078788875,0,0
1.817102662,1.448303806,1.073363348,0.472461283,1.555373771,0.712375349,1,700.4434059,0.466666667,9.52E-05,627.7110983,41.01247841,2.028172797,0,0
1.587635932,1.499392983,1.16589139,0.290869792,4.666885355,0.282833729,0,830.0088783,0.133333333,-4.44E-06,1184.686358,13.693575,2.201996452,1,0
1.508742804,1.50861833,1.491726789,0.367799175,4.066126889,0.486248406,0,1208.195361,2.2,0.000193918,522.661987,0.480521772,2.147424726,1,0
1.551716737,1.357856959,1.112406602,0.162327042,2.032641279,0.174147263,0,766.0244898,0.666666667,0.000110412,968.1029731,25.37245705,2.098241123,0,0
1.117098436,1.811376456,1.041290233,0.933138054,1.257045738,0.158269506,0,879.4868467,0.266666667,2.18E-06,680.68331,8.735236111,2.093272124,0,0
1.624730663,1.127755261,1.951667784,0.829602425,1.16907339,0.998491622,1,1137.612772,3.133333333,-0.000180301,676.7862558,13.83133088,1.891069097,0,0
1.899038422,1.226694675,1.196104834,0.593047957,6.695125163,0.562625699,1,780.9655107,0.866666667,4.44E-05,1197.648206,21.22092285,2.130612657,0,0
1.980919473,1.214855642,1.072029681,0.924185564,8.543202489,0.491270315,1,907.7715535,0,-5.84E-05,615.7813031,1.507255115,2.197013792,0,0
1.934076717,1.192894024,1.973154652,0.985904808,7.594735702,0.159808004,1,988.4070807,2.4,-6.23E-05,2073.148198,7.898149097,2.182804696,1,0
1.668336209,1.985559167,1.072786154,0.459350594,8.117390257,0.387931907,1,840.4827953,0.866666667,4.67E-05,1899.555028,57.92164021,2.196301721,0,1
1.539861182,1.020074962,1.904622837,0.361445975,1.167010426,0.505856005,0,746.2082029,0,-1.37E-05,414.0044383,27.76599236,2.167869168,0,0
1.235894475,1.015037213,1.583331283,0.398986344,5.236378969,0.36764648,0,887.9165068,0.333333333,-5.47E-05,591.8996717,15.97284927,2.123084203,1,0
1.967332074,1.934890955,1.019707098,0.283350744,9.856243423,0.29341987,1,859.3538668,0.533333333,-8.88E-05,757.7661061,23.81664878,2.131354388,1,0
1.757071026,1.286965134,1.029316717,0.755880747,1.796268402,0.202168164,1,729.5673498,0,-1.09E-05,269.7127594,42.9026673,2.140600885,0,0
1.443278733,1.033372597,1.713114812,0.24724852,7.340466636,0.827257736,0,867.7298875,1,3.23E-05,682.6534281,9.084098731,1.937287436,0,0
1.996922593,1.501070023,1.822081283,0.298935789,1.4001621,0.842324336,1,776.6742744,4.2,0.000199761,3072.654662,133.5623083,2.219580696,1,1
1.582858574,1.300136305,1.999839248,0.97932063,6.356164548,0.874293839,0,972.7311214,1.133333333,-0.000236977,1053.043691,10.90697091,1.937417076,1,0
1.433140974,1.185206606,1.845482814,0.361903841,8.620706316,0.140709476,0,959.7475161,0,-0.000100413,526.9655041,2.835524768,2.195710048,0,0
1.609165225,1.836234536,1.816085497,0.988127688,11.49768605,0.375699741,1,850.9194893,0.133333333,-3.02E-05,599.9971422,35.27762423,2.125316679,0,0
1.7751593,1.235096944,1.227490628,0.860607394,1.408020894,0.975124021,1,764.375855,0,-6.02E-05,529.555634,96.05728918,2.090491022,1,0
1.77826438,1.651550913,1.192519921,0.803273261,9.367107749,0.999854017,1,777.9569388,0,1.36E-05,511.8364334,53.35581149,2.165826758,0,0
1.111494989,1.946624409,1.324109361,0.129051738,2.493690572,0.636725457,0,856.8180795,0.2,3.21E-06,634.0267004,22.00996186,2.160495805,0,0
1.272260445,1.924251051,1.808974603,0.961654744,9.557428915,0.589383562,0,762.9970782,3.333333333,-0.000101319,2909.37133,128.6704179,2.222663499,1,1
1.979863619,1.563856325,1.52460243,0.337222276,6.857519551,0.295981099,1,711.4566678,1.2,-1.93E-05,1891.305306,120.5168605,2.08118823,0,1
1.952210481,1.039102324,1.369087909,0.03185141,9.996030062,0.859917844,1,847.4116977,0,0.000243853,483.7040834,21.98769994,2.109910378,0,0
1.088189174,1.415481657,1.993590985,0.622567919,11.74000677,0.584732696,0,711.3076862,1.333333333,1.15E-05,2315.679477,140.8570113,2.203147353,1,1
1.274651645,1.771219778,1.071494667,0.811228135,5.754405886,0.090665228,0,707.0554304,1.4,-0.000141173,1947.426152,139.706444,2.150399556,0,1
1.863893907,1.457337442,1.201220809,0.66184901,5.727326292,0.385253454,1,823.9573458,0,-5.74E-05,324.4617934,17.66961894,2.181117504,1,0
1.262886079,1.61487353,1.31394327,0.335337275,10.95523269,0.906737323,0,842.2272286,0.133333333,-4.14E-05,499.9139972,29.93721644,2.083914953,1,0
1.345164063,1.170294731,1.482287787,0.838522614,1.880427748,0.758445376,0,862.037684,0.533333333,-1.11E-05,726.2440332,25.31029282,2.154602256,0,0
1.958885106,1.238144701,1.229860483,0.363163485,8.504321976,0.869920528,1,616.5753608,0.6,-0.000108086,710.3135228,62.43907659,1.815352486,0,0
1.955101324,1.196656236,1.40674798,0.770804153,6.776285913,0.517302578,1,750.4821396,0,-8.34E-05,606.850726,20.748613,2.182828368,0,0
1.729017451,1.984307902,1.297881331,0.006064264,11.55698852,0.864526624,1,774.1212831,0.6,2.51E-05,680.1507431,47.07241228,1.708890974,0,0
1.46151957,1.698822436,1.200575696,0.353634818,6.697774128,0.754832774,0,993.8978996,1.133333333,1.79E-05,1725.313472,11.78669599,2.089225518,1,0
1.131055479,1.984154274,1.929724669,0.333344868,10.57514092,0.18757789,0,809.9049428,0.333333333,-0.000179975,696.6732572,30.52779476,2.098364396,0,0
1.064839739,1.38137365,1.170979342,0.148948218,2.369130243,0.786672761,0,833.5608372,1.266666667,-0.000144192,1630.594631,37.88000744,2.136049779,1,0
1.821794388,1.674439406,1.862020982,0.578335299,7.768659067,0.546554026,1,669.9330455,1.666666667,-0.000426988,1563.527984,81.72743567,2.133725622,0,1
1.358275168,1.248514095,1.571445672,0.192302486,1.167773218,0.196856714,0,789.1125058,0,-7.19E-05,355.9291583,25.7408606,2.108143962,1,0
1.903339825,1.60701769,1.380626417,0.857996225,5.638115458,0.83890039,1,796.5290958,2.2,-0.000106833,1149.800947,96.81852633,2.070940531,0,0
1.914584204,1.370378221,1.657330563,0.158601827,0.664227561,0.864433251,1,724.0597656,2.266666667,-8.39E-05,2381.036945,117.3957913,2.193299004,0,1
1.59407589,1.155542535,1.237030687,0.932638959,5.388663032,0.803443465,0,782.4838912,0.466666667,0.00010566,1394.231719,19.37847289,2.08827026,1,0
1.170471535,1.199727962,1.369736701,0.552950535,1.387531466,0.307097641,0,725.2030152,0,9.34E-05,662.7750867,66.9274051,2.107302165,0,0
1.913663318,1.345044362,1.588516997,0.305966537,8.959235293,0.856120944,1,720.666856,1.333333333,-0.000252423,751.8130922,102.8814454,1.862087454,0,0
1.589038672,1.642250597,1.509972563,0.22124454,4.435516384,0.942511489,0,745.0817734,1.266666667,-3.17E-05,1435.282563,60.04735813,1.932330545,0,0
1.717346797,1.809013356,1.304400222,0.250744423,5.1308099,0.777120253,1,911.597786,1.533333333,-0.000108836,1197.205416,6.843349008,2.099133381,0,0
1.528103814,1.381122216,1.110029867,0.081482743,5.358079369,0.673105254,0,736.5231304,0.2,6.22E-05,706.6485609,31.42569062,2.104875901,0,0
1.060200275,1.088211757,1.473313854,0.163848707,9.850047485,0.718831383,0,819.6440746,0,5.90E-06,1299.228216,40.22742229,2.20727087,0,0
1.658353507,1.669137551,1.528581877,0.144127999,2.66821821,0.696260875,1,913.6876713,1.066666667,7.61E-05,1220.350745,13.55738573,2.083800595,0,0
1.975464844,1.216879835,1.968565152,0.476573405,4.853773812,0.371840038,1,864.2037692,0,-4.27E-05,630.9200122,40.90543283,2.137149806,1,0
1.477857228,1.28472682,1.356606074,0.195772861,7.30783501,0.77930354,0,727.8356778,0,6.69E-06,293.3779851,39.28744949,2.144823291,0,0
1.889204415,1.590334244,1.833197133,0.18529777,11.88914721,0.504360475,1,858.8803477,0,5.79E-06,572.8421449,48.41093198,2.176143483,1,0
1.37230576,1.474337577,1.594205193,0.563979285,5.137897884,0.670057754,0,796.1632224,0.533333333,-2.65E-05,1325.043524,63.31322613,2.190718768,0,0
1.436379388,1.814114659,1.016776998,0.436990782,3.839107345,0.876905786,0,1008.22859,2.333333333,-2.06E-06,1948.844592,9.946692007,2.165826758,1,0
1.536931126,1.737942602,1.795730532,0.45599556,6.075277663,0.989243586,0,633.3216364,0.533333333,0.000128971,926.0219623,61.47361333,2.07077121,1,0
1.927612098,1.283287616,1.847675896,0.460069807,2.87990469,0.857894783,1,1000.721385,1.8,7.66E-05,639.7364758,35.48059227,1.795298747,1,0
1.866798176,1.850562885,1.625691702,0.508557734,6.803489619,0.681216142,1,718.9384029,0,-6.37E-05,400.6131472,31.53658697,2.16758158,0,0
1.181229494,1.593982894,1.718210679,0.762658343,2.729304312,0.927727798,0,942.5206696,1.466666667,0.000121043,1482.438982,20.27920915,2.179897247,1,0
1.202505338,1.340037777,1.711469415,0.833702906,7.463985265,0.465999514,0,831.9991058,1.266666667,-4.46E-06,1620.892191,40.52078807,2.135139029,1,0
1.051532305,1.277405764,1.940200744,0.716258965,3.160672236,0.323803173,0,814.2111376,0.4,-4.81E-05,873.6116916,26.38215772,2.156775594,0,0
1.415624424,1.723327794,1.757206213,0.555405036,10.20849187,0.80975636,0,709.7698612,0,1.99E-06,413.1208011,25.37647174,2.001102753,0,0
1.625162865,1.49463429,1.988351447,0.436783889,11.53383281,0.893129743,1,859.034338,0.666666667,-0.000129504,928.5790529,40.83913987,2.065627676,0,0
1.180143262,1.463208661,1.441049862,0.806643402,10.16821776,0.40557341,0,931.8835335,0,9.23E-05,757.7940163,2.228372132,2.194903058,1,0
1.824682155,1.401816889,1.745428529,0.877085395,10.74816947,0.303447198,1,774.1825632,0.2,9.10E-05,579.8260543,36.41631159,2.151324318,0,0
1.467385938,1.854776302,1.769079458,0.336119741,1.46778196,0.097484844,0,729.9537584,0,-8.89E-06,285.0902502,44.81951654,2.15374344,0,0
1.372568169,1.020359452,1.134559108,0.928973399,11.1848485,0.953553596,0,759.4757135,2,-4.70E-05,2691.788199,106.5510678,2.22247465,1,1
1.251265921,1.381747492,1.505068602,0.753457478,6.405373899,0.778827407,0,765.204992,0,0.000163097,389.247092,27.41909019,2.149597769,1,0
1.244786668,1.230113183,1.898544079,0.928512806,11.04723893,0.345951894,0,883.347806,0,1.06E-06,542.1841149,5.433370143,2.199514054,0,0
1.963693144,1.873770482,1.269344208,0.139878125,4.312179497,0.134817884,1,806.1070457,0,9.42E-05,280.9924211,25.01018908,1.810403169,0,0
1.102296218,1.491266728,1.777334863,0.159014026,4.90773231,0.066957055,0,756.482749,0.2,3.29E-05,555.2237402,26.23765669,2.112628389,1,0
1.932045899,1.719400077,1.896205642,0.517338848,3.564486015,0.72116197,1,952.0863265,1.666666667,4.66E-05,1877.369983,16.06131588,2.212996061,0,0
1.240150202,1.169445848,1.1403079,0.846885729,5.277464897,0.159596231,0,931.9059269,0.133333333,5.16E-05,531.5686193,6.41153158,2.190623332,0,0
1.812950811,1.146514898,1.916117615,0.890106504,6.993916273,0.888520677,1,746.7427399,0,6.76E-05,473.914504,23.12671226,2.152961944,1,0
1.786352861,1.921529371,1.999088744,0.24187952,9.40963723,0.354277792,1,648.2048572,0,-3.81E-05,318.1917471,40.0528229,1.521655948,0,0
1.395196031,1.075268377,1.053951204,0.722370063,11.69872251,0.447556765,0,796.240024,2.333333333,0.000127214,1396.103105,65.92533095,2.163076492,0,0
1.600645479,1.35605006,1.545379863,0.741926458,0.121591199,0.504862825,1,813.0189706,0.066666667,6.12E-05,455.5407228,25.03329445,2.133064714,0,0
1.768165744,1.016060977,1.10289446,0.713234875,0.056762578,0.52366094,1,931.1756429,0.4,4.68E-05,597.8603641,6.457448777,2.177492588,1,0
1.006728711,1.99715997,1.744586052,0.527806409,3.334794966,0.910309731,0,692.8780335,0.266666667,4.33E-06,269.2263918,15.95523699,0.755369921,0,0
1.752581395,1.754784441,1.894351376,0.365844853,8.982564039,0.50724162,1,722.1678262,0,-1.76E-05,428.6196295,30.32828395,2.186425196,0,0
1.624715909,1.246663887,1.491540752,0.391093946,10.53285986,0.247928269,1,726.6964047,2.6,3.66E-05,2473.201331,151.3269521,2.18758209,0,1
1.480351741,1.106646896,1.779892199,0.372765653,8.091137216,0.761723901,0,1084.693503,0.933333333,1.23E-05,1115.257218,0.727569602,2.168071306,1,0
1.674060774,1.823085757,1.410589814,0.310990104,8.067250136,0.555219801,1,814.6451921,0,-3.97E-07,446.0673955,24.28737252,1.998553089,0,0
1.662289436,1.814709971,1.558633609,0.512617856,9.707905765,0.494767122,1,784.2027862,0.4,-4.38E-05,990.0829159,27.37370426,2.165082277,0,0
1.452434523,1.983183021,1.710160366,0.116525464,4.750159553,0.971598895,0,817.6325268,0.066666667,-5.83E-05,1284.255788,18.17299196,2.094015541,0,0
1.646445748,1.040237222,1.666585242,0.555411769,7.011277663,0.866484306,1,744.0014894,2.2,-8.92E-05,2498.147465,117.402032,2.212573256,1,1
1.358917801,1.292782763,1.498579595,0.118183484,4.444844089,0.232019995,0,731.2907642,0.066666667,-7.03E-06,596.9317432,70.15885708,2.199329526,0,0
1.37468841,1.616861119,1.832246002,0.099674916,5.913429589,0.809320977,0,802.4834853,0,3.62E-05,877.72464,16.55563547,2.182489116,1,0
1.879419623,1.485164195,1.78418475,0.311041971,5.38049439,0.624926003,1,744.6035863,0.2,0.000153068,997.298774,54.38827898,1.923804499,1,0
1.750255122,1.003493427,1.799918682,0.742956672,0.009177986,0.778550703,1,938.043928,0.933333333,0.000121999,1360.352723,17.06250795,2.17841919,1,0
1.871839873,1.370101295,1.370684618,0.089831066,7.042428262,0.388079078,1,1021.226429,3.933333333,1.29E-05,1334.83158,7.286211804,2.119174514,1,0
1.648317423,1.976327278,1.012930797,0.805657949,10.40900213,0.071364196,1,983.6898793,0.466666667,-0.000236136,789.0739979,5.762181228,2.190869895,1,0
1.694107949,1.779802343,1.653966388,0.995094995,9.470653596,0.337449183,1,611.2377428,0.6,7.42E-05,687.3416138,61.29295396,1.744957366,0,0
1.496535998,1.418913819,1.706534686,0.522158042,3.376831997,0.87012449,0,760.8098292,2.2,4.74E-05,2687.234215,115.3880302,2.224644455,1,1
1.390740292,1.772507577,1.683563326,0.244445141,10.4113861,0.246581279,0,718.4375595,0.133333333,-4.44E-05,375.9775179,32.50243714,2.188724448,0,0
1.264469471,1.093366756,1.548471867,0.338830364,10.65953858,0.044161746,0,916.7443634,1.533333333,-0.000128813,1156.480336,5.012091742,2.102470074,0,0
1.161904394,1.17360594,1.233596935,0.322866899,7.504512982,0.639056879,0,896.4270622,0.333333333,-8.46E-05,849.6263114,3.341731173,2.155116366,0,0
1.018499907,1.258141145,1.648780155,0.513196307,3.807321687,0.432939513,0,821.9206948,1.733333333,0.00016115,1905.876539,49.57262422,2.169900178,1,1
1.278470534,1.791154575,1.819293584,0.80626952,11.68660084,0.386117006,0,1018.787514,2.4,5.70E-05,2015.21598,4.062994829,2.212752113,0,0
1.14728918,1.594123458,1.609059464,0.405035646,6.808037725,0.234973793,0,1075.319128,0.733333333,0.000114458,1218.067076,0.869328373,2.188034117,1,0
1.937295816,1.972286396,1.290253432,0.414778255,10.26990804,0.55049639,1,789.5300847,0.133333333,0.000124352,626.4130875,32.45076021,2.19227089,0,0
1.857427143,1.134654144,1.881390067,0.408500081,11.295309,0.418077393,1,798.5635414,0,-0.000107148,561.2270037,18.89738666,2.108935165,1,0
1.32322218,1.238956927,1.451513299,0.195647904,0.658151836,0.83140898,0,905.6637267,0,7.19E-05,537.3580009,7.890833406,2.143449242,0,0
1.278306698,1.848098275,1.208549073,0.591470429,3.511896753,0.247594245,0,1048.008608,1.2,0.000241703,472.8836586,38.80682949,2.03285506,1,0
1.303028913,1.847981616,1.625030634,0.781644827,2.998045422,0.565882715,0,866.6947953,0,2.76E-05,244.7306357,14.23667997,2.108964481,1,0
1.119228842,1.434760779,1.250187007,0.960811996,6.997508565,0.358142563,0,1174.423307,2.266666667,0.000351563,452.7744397,1.208474083,2.126710782,1,0
1.458026183,1.120397698,1.263455522,0.39263607,7.119499992,0.120752827,0,970.8840556,0.866666667,-0.00014219,1299.430089,5.720208466,2.140661404,1,0
1.256289555,1.479396831,1.895847238,0.799566291,7.976177955,0.852260337,0,724.4550738,1.066666667,-0.000200878,2284.13871,108.299198,2.200268565,1,1
1.681424492,1.67362833,1.882030474,0.690480887,3.444701919,0.314803228,1,862.1251332,0.333333333,0.000340311,551.0934308,28.46982673,2.028152517,1,0
1.899064032,1.784743645,1.773626966,0.475209006,1.112153026,0.426263072,1,861.9260485,0.733333333,9.38E-05,745.6789154,52.45939528,2.029857512,0,0
1.414148798,1.553560748,1.205696984,0.701218004,2.606874413,0.5955262,0,733.6156934,0,-0.000118734,392.287503,26.92821472,2.203630643,0,0
1.667205468,1.563817048,1.411436483,0.718474959,8.110521299,0.131537953,1,624.6902891,1.933333333,6.96E-05,968.4676872,250.119504,2.14549202,0,1
1.60886369,1.099841399,1.006757304,0.11211686,5.488160387,0.445730537,1,755.3879203,0,-5.21E-05,258.4813075,32.02371633,2.14303967,1,0
1.34779596,1.846197546,1.432984825,0.475094202,9.992657587,0.471409594,0,936.0430324,0,-8.72E-05,626.8079549,7.633085972,2.168545713,0,0
